parcelid,propertyid,totalacres,totalbuild,totallandv,totalvalue
06100910111180000,646342,0.16100000000,0,68684,68684
06100910204020000,595757,0.15200000000,0,67179,67179
06079712406170000,1453578,0.34000000000,326472,94528,421000
06079712406150000,1453577,0.30000000000,250057,93643,343700
06079712406130000,1453576,0.24000000000,196485,92315,288800
06079712403130000,1453538,0.28000000000,354700,93200,447900
06079712408050000,1453594,0.30000000000,306257,93643,399900
06079712408070000,1453595,0.30000000000,250757,93643,344400
06079807301110007,1453474,36.07000000000,5900,2084,7984
06079712408170000,1453600,0.29000000000,0,93422,93422
06079712408030000,1453593,1.28000000000,224847,115330,340177
06079807301110007,1453474,36.07000000000,5900,2084,7984
06079807301110007,1453474,36.07000000000,5900,2084,7984
06100923101050000,636318,6.45200000000,0,3583,3583
06100923101010000,636317,305.38200000000,126638,147873,274511
06100910129030000,1438971,0.16100000000,0,68684,68684
06100910128090000,595595,0.16200000000,0,81172,81172
06100910140010000,646616,0.32100000000,195636,96264,291900
06090217101050000,599376,79.98500000000,0,24352,24352
06090217101150000,598854,48.43200000000,0,14733,14733
06090217101010000,599209,32.50000000000,209369,10387,219756
06090216201010000,1528225,632.48600000000,0,0,0
06090211201090000,598899,0.06000000000,167100,77390,244490
06090215101020000,598867,2.02000000000,271170,109730,380900
06015803340010000,630063,40.00000000000,0,319,319
06100910128030000,646170,0.16200000000,113458,68842,182300
06100910212060000,646383,0.45500000000,175484,119116,294600
06100910142180000,646479,0.14900000000,50886,66714,117600
06100910211150000,646323,0.31200000000,137212,94688,231900
06100910129100000,646392,0.16100000000,0,68684,68684
,0,0.00000000000,0,0,0
06033826350010000,628262,20.00000000000,0,4656,4656
06033826360010000,628266,20.00000000000,0,1156,1156
06033917220550000,629569,8.00000000000,463524,531876,995400
06033917140250000,629561,3.00000000000,1044522,398776,1443298
06033917140200000,629560,3.11000000000,389296,401704,791000
06090309103050000,1419618,0.46700000000,213794,84106,297900
06090309103030000,1419617,0.47400000000,229579,84221,313800
06090309103150000,1419645,3.45500000000,0,133408,133408
06090309102010000,1419613,0.91900000000,0,183784,183784
06090309102050000,1419614,0.91100000000,0,183268,183268
06110816101010000,594282,640.00000000000,0,20668,20668
06110918101010000,646092,670.64000000000,0,21265,21265
06110815201700000,594227,19.75000000000,0,200588,200588
06110815201800000,594298,19.77000000000,0,200753,200753
06110815101700000,594211,19.83000000000,340540,201248,541788
06110815201300000,594218,20.00000000000,0,1156,1156
06110815201100000,594276,19.82000000000,0,1145,1145
06110815201200000,594160,20.00000000000,0,1156,1156
06110815101100000,594293,20.18000000000,0,1166,1166
06033816101010000,627880,160.37000000000,0,44216,44216
06033809310010000,628244,160.14000000000,0,46799,46799
06033816201010000,1488672,160.07000000000,0,44339,44339
06033816401010000,1488674,160.29000000000,0,44400,44400
06033821201010000,1488675,309.58000000000,0,85754,85754
06079809409170000,1488292,0.09400000000,0,65701,65701
,0,0.00000000000,0,0,0
06079809409010000,1488284,0.09200000000,166311,65189,231500
06079809409030000,1488285,0.07600000000,158553,60247,218800
06079809409050000,1488286,0.07500000000,166284,60016,226300
06079809409070000,1488287,0.07400000000,158516,59784,218300
06079809409090000,1488288,0.07500000000,166205,59995,226200
06079809405056500,1488265,0.53200000000,0,1192,1192
06079809409110000,1488289,0.09600000000,0,66311,66311
06079809409130000,1488290,0.07100000000,0,58796,58796
06079809409150000,1488291,0.07000000000,0,58558,58558
06079809405100000,1488264,1.08800000000,0,216456,216456
06069810406010000,624663,2.11500000000,286525,133675,420200
06069811304050000,624614,1.00000000000,0,109000,109000
06008617305040000,631424,5.00000000000,0,110560,110560
06008617305050000,631423,5.00000000000,344801,110560,455361
06008617305060000,631422,5.00000000000,0,110560,110560
06008617305070000,631421,5.00000000000,449100,110560,559660
06069812106020000,645245,0.52000000000,466142,183058,649200
06069801301040000,645139,2.00000000000,238070,131130,369200
06069812106010000,645054,0.54000000000,206320,183680,390000
06090224215010000,599236,0.25700000000,177959,80641,258600
06090224204010000,598847,0.43000000000,124905,83495,208400
,0,0.00000000000,0,0,0
06090213301090000,598848,0.76000000000,141330,88940,230270
06090213301180000,598930,0.16000000000,172460,79040,251500
06090214306300000,599142,1.56000000000,0,102140,102140
06090213306130000,599192,0.25500000000,0,80608,80608
,0,0.00000000000,0,0,0
06090213301400000,599072,0.33000000000,221555,81845,303400
06008525406150000,630719,1.00200000000,286472,53828,340300
06008525301140000,630915,10.86300000000,294117,194483,488600
06100934101040000,595438,6.35000000000,109914,4707,114621
,0,0.00000000000,0,0,0
06090213328010000,599372,0.16400000000,201694,79106,280800
06010725102120000,630375,0.21600000000,0,42675,42675
06090220301010000,1499008,160.00000000000,0,29475,29475
06090320301010000,600785,171.50000000000,3537,67757,71294
06090224301010000,599106,1.50000000000,116380,1882,118262
06090330101020000,636583,262.20000000000,184112,136639,320751
06090235202010000,599153,20.00700000000,510821,7940,518761
06090331101020000,636572,305.56000000000,146331,162687,309018
06008510115200000,630790,0.45000000000,136220,45996,182216
06008510115160000,630978,0.45000000000,0,45996,45996
06008510114070000,630846,0.53000000000,0,47131,47131
06008510114060000,630732,0.49000000000,0,46563,46563
06008524306080000,631071,0.35000000000,91,44714,44805
06008524302040000,630653,0.55100000000,1421,47429,48850
06079817211050000,1518473,0.19700000000,0,91173,91173
06079817211070000,1518474,0.19800000000,0,91192,91192
06079817211090000,1518475,0.35400000000,0,81508,81508
06079817211130000,1518477,0.22700000000,0,78985,78985
06079817209090000,1518462,0.37500000000,0,81816,81816
06079817209070000,1518461,0.21800000000,0,91635,91635
06079817209050000,1518460,0.19300000000,0,91084,91084
06079817209030000,1518459,0.19300000000,0,91084,91084
06079817210070000,1518466,0.19500000000,0,78370,78370
06079817210110000,1518468,0.19200000000,0,91059,91059
06090326106210000,1447544,0.23200000000,207400,80300,287700
06090326106350000,1447551,0.24300000000,127300,80482,207782
06090326106050000,1447536,0.30300000000,197528,81472,279000
06033814250010000,628008,20.00000000000,0,5644,5644
06006127101010000,631790,640.00000000000,0,200880,200880
06008513101150000,630704,0.53300000000,93427,47173,140600
06090223401010000,598877,4.74000000000,80806,1823,82629
06090126101010000,598815,320.00000000000,0,115094,115094
06090125101010000,598819,640.00000000000,0,224914,224914
06090227101040000,599263,1.10300000000,5130,94600,99730
06090227178010000,599270,4.75000000000,208025,154775,362800
06090211101030000,598888,0.46000000000,234910,83990,318900
06090307101020000,601440,2.00000000000,165900,109400,275300
06090307101300000,603924,10.00000000000,1598790,241400,1840190
06090112401010000,598810,320.00000000000,9155,96188,105343
06090207301010000,598970,146.90000000000,0,51983,51983
06090207101030000,599056,160.00000000000,6935,53114,60049
06090209301010000,598870,160.00000000000,0,62517,62517
06079806405230000,620432,0.18400000000,0,193431,193431
06090211201020000,599128,1.50300000000,166800,101200,268000
06090211201040000,598983,0.62000000000,39400,86630,126030
06090211201070000,599014,0.50000000000,0,84650,84650
06090211201110000,599262,0.21000000000,0,79865,79865
06090211201030000,598985,0.03700000000,167789,77011,244800
06090211201050000,599013,1.50000000000,86000,101150,187150
06090211403100000,599208,0.11500000000,0,78298,78298
06090211101090000,598986,0.47800000000,0,84287,84287
06090211101060000,598909,0.61200000000,122402,86498,208900
06090211101100000,598987,0.46800000000,0,84122,84122
06090211101010000,598996,0.70300000000,278400,88000,366400
06090114101010000,598811,480.00000000000,0,136741,136741
06090113201010000,598839,160.44400000000,0,40821,40821
06090113101010000,598817,160.59700000000,11826,57375,69201
06090218201010000,598869,147.04000000000,0,44083,44083
06090218101010000,599057,160.00000000000,0,46578,46578
06090217201010000,599034,320.00000000000,0,96762,96762
06079824305350000,1419796,0.16700000000,243690,122310,366000
06079803455255001,1420758,0.07200000000,168091,55609,223700
06079803455355001,1420763,0.07200000000,167291,55609,222900
06079803455375002,1420764,0.07200000000,167291,55609,222900
06033822101010000,628733,160.06000000000,0,47113,47113
06033823250010000,628215,20.00000000000,0,5540,5540
06069811205120000,645190,2.27200000000,103103,137149,240252
06069812202020000,645135,1.86900000000,209469,128231,337700
06069809101010900,625096,1.00000000000,821,122500,123321
06069811205110000,645192,3.36300000000,186407,161293,347700
06015803320010000,630055,40.00000000000,0,319,319
06016008201010000,630188,297.00000000000,0,51336,51336
06016008101010000,630221,392.38000000000,0,6620,6620
06015909101010000,630118,520.00000000000,0,15907,15907
06015910101010000,630119,640.00000000000,0,97884,97884
06015908101010000,630117,520.00000000000,0,4144,4144
06015811101010000,630087,639.00000000000,0,128623,128623
06015812101400000,630101,40.00000000000,0,319,319
06015907101010000,630116,632.00000000000,0,7218,7218
06015812101150000,629984,160.00000000000,752300,195088,947388
06015812301010000,630102,150.00000000000,0,18802,18802
06006227308230000,632621,0.28900000000,290964,66236,357200
06006227309050000,632503,0.51100000000,232772,101628,334400
06006227309070000,632502,0.19600000000,0,51453,51453
06006227302110000,632484,0.17200000000,0,47628,47628
06006227302120000,632485,0.18700000000,0,49894,49894
06006227309080000,632501,0.23600000000,397797,57803,455600
06006227302080000,632472,0.17200000000,0,47628,47628
06006227302090000,632473,0.17200000000,193572,47628,241200
06006227302100000,632474,0.17200000000,0,47628,47628
06006227302070000,632471,0.18800000000,267305,50095,317400
06006227301090000,632450,0.19600000000,369918,51482,421400
06006227321170000,632337,0.22900000000,0,56705,56705
06006227320040000,632204,0.21600000000,228869,54531,283400
06006227312280000,632241,0.25700000000,0,61093,61093
06006227322100000,632358,0.21800000000,280710,54930,335640
06006227322095001,632357,0.10900000000,124100,50000,174100
06006227322125001,632362,0.10900000000,123042,49958,173000
06100910102060000,595514,0.25700000000,216468,85232,301700
06008435101010000,630597,640.00000000000,0,116940,116940
06008436101010000,630598,640.00000000000,0,117170,117170
06008531101010000,631203,640.00000000000,0,172640,172640
06008525406010000,630894,1.01300000000,0,53984,53984
06008532201010000,631204,547.00000000000,0,147503,147503
06008620201140000,631382,5.00300000000,105897,110603,216500
06008622101186700,631429,0.92000000000,0,52665,52665
06008621101010000,631451,8.06000000000,55423,153981,209404
,0,0.00000000000,0,0,0
06042736302220000,626196,0.27500000000,464340,137260,601600
06100910213150000,595688,0.16100000000,40916,68684,109600
06100910128200000,646496,0.22400000000,65057,79519,144576
06100910142080000,646390,0.32100000000,77436,96264,173700
06100910141040000,646133,0.16100000000,142616,68684,211300
06100911227190000,646582,0.29600000000,184198,91902,276100
06100910212100000,646397,0.28900000000,138952,90748,229700
,0,0.00000000000,0,0,0
06079803455275002,1420759,0.07200000000,168091,55609,223700
06079803455290000,1420760,0.12000000000,0,73594,73594
06090229301010000,1436584,161.29000000000,0,50846,50846
06090228101010000,598990,632.00000000000,11972,125716,137688
06090227201250000,599343,96.54000000000,1251655,98421,1350076
06090227201010000,599177,2.02100000000,208153,109747,317900
06090227101010000,599378,61.73500000000,0,3568,3568
06090213101550000,599071,15.70000000000,84047,335450,419497
06090307401600000,602058,2.91400000000,151150,124481,275631
06090212101040000,598875,7.71500000000,1061800,203698,1265498
06090210301010000,599381,1.65100000000,130996,103642,234638
06090214101050000,598966,10.00000000000,0,5020,5020
06101109401010000,1454839,163.68000000000,0,64704,64704
06090213207070000,599449,0.52000000000,300720,84980,385700
06090213207090000,599450,0.52100000000,0,84997,84997
06090213208070000,599458,0.57100000000,0,85822,85822
06090213207110000,599451,0.52100000000,0,84997,84997
06090213202100000,598955,0.25900000000,115900,30435,146335
06090214101430000,599002,0.92000000000,125720,91580,217300
06090213202180000,599074,0.12000000000,93320,78380,171700
06090214101100000,598967,10.00000000000,0,5902,5902
06090213208090000,599461,0.58500000000,81347,86053,167400
06090224210190000,599225,0.24400000000,282274,80426,362700
06090224210240000,599229,0.22800000000,224138,80162,304300
06090224210080000,599218,0.24800000000,182308,80492,262800
06090224210200000,599226,0.36800000000,325228,82472,407700
06090224210230000,599165,0.23800000000,226273,80327,306600
06090224210070000,599160,0.24800000000,162408,80492,242900
06090224210220000,599228,0.44600000000,222741,83759,306500
06033908403350000,629118,16.12900000000,544669,748234,1292903
,0,0.00000000000,0,0,0
06079836305060000,640711,0.93100000000,227819,88281,316100
06079836305080000,640996,0.93100000000,200819,88281,289100
06079836305100000,640525,0.93100000000,207119,88281,295400
06090334302010000,1478878,1.03000000000,6528,93395,99923
06090334302030000,1478879,1.01000000000,239835,93065,332900
06079927101030000,621664,40.00000000000,73636,111254,184890
06069735102300000,624428,20.08400000000,327226,81703,408929
06069736101180000,623833,5.23900000000,266891,219215,486106
06069736101110000,623866,2.00000000000,361000,113300,474300
06069736101170000,623843,4.69000000000,135343,201263,336606
06033804412160000,629008,2.88000000000,0,614946,614946
06033803441016500,636170,30.86000000000,0,1783,1783
06033803441210000,628750,3.73000000000,0,631325,631325
06033802109090000,627789,20.77900000000,1000,1201,2201
06016017301050000,630161,110.44000000000,0,880,880
06060404101010000,1498832,621.90000000000,0,119871,119871
06060403101010000,1498830,617.56000000000,0,119035,119035
06060402101010000,1498829,613.00000000000,0,118156,118156
06060401101010000,625889,640.00000000000,0,172479,172479
,0,0.00000000000,0,0,0
06060205401010000,625556,114.00000000000,0,34355,34355
06060202301010000,1498808,400.00000000000,0,77100,77100
06100935101090000,595447,1.82600000000,186600,106529,293129
06100935401010000,595760,1.00000000000,241600,92900,334500
06100935101080000,595442,2.21000000000,197535,112865,310400
,0,0.00000000000,0,0,0
,0,0.00000000000,0,0,0
06090205101010000,598904,314.59000000000,24200,73929,98129
06090201401200000,599070,157.64000000000,0,31701,31701
06090306201010000,601986,32.55000000000,216439,2949,219388
06079701302010000,1439154,2.00100000000,0,131152,131152
06090213301885002,599253,0.10900000000,137271,56629,193900
06090213301875001,599252,0.10900000000,137271,56629,193900
06090213301865002,599251,0.10900000000,143671,56629,200300
06090213301855001,599250,0.10900000000,143971,56629,200600
06090213301845002,599249,0.11000000000,163897,56803,220700
06033804201300000,1437370,4.70000000000,0,0,0
06100909102010000,636291,1.65300000000,104227,51551,155778
06090213301230900,598950,0.79000000000,0,89435,89435
06090213301170000,598871,0.16000000000,168260,79040,247300
06090213301890000,599254,2.06600000000,28900,110489,139389
06090213306110000,598974,0.35000000000,176425,82175,258600
06090213301280000,599402,0.65800000000,162601,87257,249858
06090213101470000,598919,0.86300000000,93260,90640,183900
06090214306250000,599090,0.35000000000,0,82175,82175
06090214306230000,599143,0.34500000000,24554,82093,106647
06090213302030000,598942,0.04600000000,0,759,759
06090213101480000,598861,1.00000000000,138600,92900,231500
06090213301200000,598927,0.33000000000,295555,81845,377400
06090213301050000,599053,0.50000000000,99550,84650,184200
06090213301440000,598864,0.33000000000,178155,81845,260000
06090213310130000,599389,0.59000000000,123435,26702,150137
06079806407010000,620557,5.52000000000,269000,558500,827500
06079806402550000,620509,0.21100000000,0,203267,203267
06079806402570000,620508,0.26000000000,0,221118,221118
06079806402610000,620506,0.22000000000,0,206546,206546
06079806302150000,613465,0.74300000000,0,397075,397075
06079806302170000,620399,0.42800000000,352030,282320,634350
06079812331125003,612830,0.03900000000,121615,63985,185600
06079812331125001,612828,0.03900000000,106406,64394,170800
06079812331135005,612832,0.03900000000,112047,64053,176100
06079812331135008,612834,0.04800000000,102223,64277,166500
06079812331135007,639759,0.03900000000,106523,64577,171100
06079812331135006,612833,0.03900000000,106560,64240,170800
06079812331145012,612838,0.04100000000,98632,64568,163200
06079812331145009,612835,0.03900000000,97851,63849,161700
06079812331145010,612836,0.03900000000,106351,63849,170200
06079812331145011,612837,0.03900000000,106151,63849,170000
06079906315040000,642866,0.11500000000,72910,83190,156100
06079907155030000,1430622,0.12200000000,0,85612,85612
06079907155290000,622902,0.16300000000,172727,98373,271100
06090301329180000,1469625,0.22400000000,0,90000,90000
06100719104180000,592530,0.16100000000,66620,22680,89300
06100719120050000,595316,0.06000000000,71680,14697,86377
06100719135260000,595144,0.20700000000,0,26320,26320
06100910103050000,636337,0.23000000000,124896,80504,205400
06100910104050000,595743,0.16100000000,137816,68684,206500
06100910104040000,595731,0.16100000000,0,68684,68684
06100910135080000,646340,0.16100000000,287716,68684,356400
06100910137060000,595744,0.16100000000,333260,68684,401944
06100910208010000,646526,0.16100000000,112116,68684,180800
06100910209040000,595763,0.16100000000,0,68684,68684
06100910213140000,646535,0.16100000000,86416,68684,155100
06100910214120000,646528,0.22400000000,0,79625,79625
06079906205062000,622615,0.48400000000,0,146068,146068
06079906414280000,622047,0.28500000000,0,200253,200253
06079907149502000,621919,0.62500000000,0,245905,245905
06090301401040900,602118,1.59500000000,0,664904,664904
06004029101010000,632779,640.00000000000,0,200880,200880
06004028101010000,632777,640.00000000000,0,200880,200880
06004027101010000,632776,540.00000000000,0,169493,169493
06069818420400000,625112,20.12900000000,122496,123605,246101
06100911221140000,595468,0.26700000000,114119,86981,201100
06100911222010000,595486,0.30300000000,204264,93136,297400
06008525104280000,630974,0.46000000000,153963,46137,200100
06008525104220000,630779,0.46000000000,0,46137,46137
06008525101406500,630599,9.73700000000,0,21811,21811
06008525402070000,630906,5.01000000000,354471,111429,465900
06010725101070000,630388,0.27400000000,109202,43498,152700
06079930407070000,644645,1.00000000000,166800,198000,364800
06079825415100000,640568,0.60000000000,221271,100129,321400
06079930420030000,620879,1.00000000000,756610,198000,954610
06080028424010000,623275,20.00900000000,0,1562,1562
06080028401010000,623042,19.13800000000,0,248147,248147
06069815201670000,625225,1.01000000000,0,323359,323359
06069815201490000,625216,1.00100000000,0,322903,322903
06079930203520000,622377,0.36800000000,557549,149495,707044
06079825108340000,615039,0.32800000000,410732,137368,548100
06069815149080000,624689,1.47000000000,213699,119401,333100
06069810403020000,624785,2.38200000000,289716,139584,429300
06069815201170000,625199,1.00100000000,1398866,198143,1597009
06069723201150000,623766,10.00700000000,0,3520,3520
,0,0.00000000000,0,0,0
06069723101060000,624021,11.66000000000,0,674,674
06069723101040000,623894,13.50000000000,135781,81322,217103
06069723101010000,623851,5.72200000000,262465,235009,497474
06069723101020000,624388,5.00000000000,0,211400,211400
06069724203010000,623987,10.20900000000,0,585,585
06069724202010000,624006,10.12000000000,0,4146,4146
06069822201010000,624569,320.37000000000,0,63944,63944
06034036101010000,629796,640.00000000000,0,132424,132424
06034032101010000,629782,640.00000000000,0,165660,165660
06034033101010000,629726,640.00000000000,0,102236,102236
06090532309070000,1427110,0.10500000000,197974,69426,267400
06090532309050000,1427109,0.10500000000,174981,69419,244400
06090532309030000,1427108,0.10500000000,170881,69419,240300
06090532308110000,1427101,0.27500000000,0,121090,121090
06090532308130000,1427102,0.27500000000,315324,121076,436400
06090532308190000,1427105,0.30200000000,421789,129411,551200
06090532306210000,1427077,0.14600000000,268942,81658,350600
06090532307070000,1427084,0.23700000000,429212,109488,538700
06090532307050000,1427083,0.22500000000,312968,106032,419000
06090532307030000,1427082,0.23700000000,364595,109649,474244
06090532306110000,1427072,0.11400000000,221957,71943,293900
06090532307190000,1427090,0.16500000000,267299,87701,355000
06090532309110000,1427112,0.10500000000,199974,69426,269400
06090532309090000,1427111,0.10500000000,198774,69426,268200
06090532309010000,1427107,0.10500000000,196274,69426,265700
06090532306010000,1427067,0.11400000000,0,71936,71936
06079806103170000,620359,0.53500000000,0,321301,321301
06079806103350000,620368,0.51500000000,0,314015,314015
06079806103330000,620367,0.48300000000,0,302357,302357
06079806104190000,620338,0.65600000000,0,365381,365381
06079806103290000,620365,0.47000000000,466079,297621,763700
06079806103230000,620362,0.51900000000,0,315472,315472
06079806103390000,620370,0.45900000000,0,293614,293614
06079806104050000,620331,0.62000000000,0,352266,352266
06015926101010000,630135,640.00000000000,0,169164,169164
06015925101010000,630134,640.00000000000,0,140067,140067
06079803456070000,1420774,0.18500000000,224408,93692,318100
06079803456050007,1420744,0.07100000000,0,58922,58922
06079803456030000,1420773,0.15100000000,212916,83184,296100
06079803455015001,1420746,0.11900000000,167482,68118,235600
06079803455510000,1420771,0.13100000000,0,71253,71253
06033916301650000,629218,3.66000000000,259991,416309,676300
06033917410140000,629075,2.39200000000,409145,382555,791700
06033916102150000,629217,0.73100000000,452642,441258,893900
06070001178010000,625499,22.65900000000,0,3011,3011
06090334202150000,602509,9.00200000000,719900,301333,1021233
06033917410120000,629085,2.67700000000,0,390142,390142
06033917410150000,629083,2.52200000000,0,386016,386016
06079825201200000,613250,19.06000000000,1225000,508668,1733668
06079925202020900,620675,6.81000000000,0,150705,150705
06079825118210000,615027,0.35800000000,311480,146320,457800
06079929101010000,644205,20.87700000000,0,1206,1206
06079930209110000,622392,0.35500000000,428721,145479,574200
06110809101010000,594198,640.00000000000,0,24994,24994
06110907201010000,636264,59.49000000000,0,2388,2388
06110907101010000,646088,583.99000000000,1112,22566,23678
06110811101010000,646057,517.65000000000,0,21196,21196
06110812201600000,594057,22.24000000000,0,1285,1285
06110812212350000,594063,20.65000000000,0,1193,1193
06110812142010000,594066,21.28000000000,0,1230,1230
06015803240010000,630062,40.00000000000,0,4776,4776
06015803120010000,630053,40.00000000000,0,319,319
06015803140010000,630061,40.00000000000,0,319,319
06015801101350000,630017,20.14000000000,24080,54906,78986
06015801101300000,629987,20.14000000000,24080,54906,78986
06090319201020000,636571,2.47000000000,142745,117155,259900
06090319201300000,604079,3.23000000000,445676,129695,575371
06090219101010000,598896,268.10000000000,22016,95490,117506
06090319401010000,601582,1.93200000000,354222,108278,462500
06090222301010000,599408,43.34500000000,250069,3406,253475
06090222401020000,599077,8.97600000000,219096,224504,443600
06090222401030000,599050,3.48000000000,167280,133820,301100
06090230101010000,598897,468.30000000000,0,157163,157163
06033917220150000,629575,6.34000000000,0,487687,487687
06033917220750000,629566,3.29000000000,0,406496,406496
06033917140500000,629681,4.41000000000,7969400,436274,8405674
06033917201400000,629552,5.84000000000,0,474377,474377
06033917201350000,629553,4.87000000000,0,448555,448555
06100903308110000,1436314,0.30500000000,0,61108,61108
06100903309070000,1436320,0.32100000000,0,62911,62911
06100903308010000,1436309,0.35300000000,0,66458,66458
06100903308030000,1436310,0.35800000000,0,67011,67011
06100903308050000,1436311,0.36800000000,0,68143,68143
06100903309090000,1436321,0.35200000000,0,66347,66347
06100903308070000,1436312,0.32200000000,0,63016,63016
06100903309110000,1436322,1.02700000000,0,141625,141625
06100903306030000,1436275,0.38300000000,0,69787,69787
06100903306050000,1436276,0.38700000000,0,70222,70222
06100903306070000,1436277,0.38800000000,0,70361,70361
06100903306090000,1436278,0.40300000000,0,71969,71969
06100903306110000,1436279,0.38500000000,0,69994,69994
06100903306130000,1436280,0.38400000000,0,69889,69889
06100903306150000,1436281,0.41000000000,0,72745,72745
06100903306170000,1436369,0.41000000000,0,72745,72745
06079834101120000,1428769,19.87200000000,163981,1148,165129
06079932405010000,622111,2.34000000000,633991,239854,873845
06079733404200000,611897,22.54900000000,149291,10797,160088
06069805301500000,645087,95.57800000000,0,5523,5523
06069702408120000,623758,1.84000000000,148032,108068,256100
06069702408050000,623731,2.19000000000,460396,119513,579909
06069904301010000,625413,320.00000000000,0,112356,112356
06069801301220000,625086,5.00000000000,287080,197520,484600
06069801401270000,645256,4.73300000000,273489,191611,465100
06069801401300000,645262,4.25000000000,202477,180923,383400
06069801401310000,645214,4.24300000000,244232,180768,425000
06033823340010000,628739,20.00000000000,0,1156,1156
06079809410230000,1514966,0.11500000000,164650,72150,236800
06079809411210000,1514984,0.13800000000,0,79160,79160
06079809411010000,1514975,0.15000000000,182548,82952,265500
06079809411030000,1514976,0.11500000000,167050,72150,239200
06079809411050000,1514977,0.12600000000,0,75655,75655
06079809411070000,1514978,0.12600000000,0,75655,75655
06079809411110000,1514979,0.12600000000,0,75655,75655
06079809411130000,1514980,0.12600000000,0,75655,75655
06079809411150000,1514981,0.12600000000,0,75655,75655
06079809411170000,1514982,0.12600000000,0,75655,75655
06079809411190000,1514983,0.11500000000,152050,72150,224200
06079809411410000,1514994,0.15000000000,228174,82826,311000
06079809411230000,1514985,0.13800000000,188140,79160,267300
06079809411250000,1514986,0.12600000000,216345,75655,292000
06079809411270000,1514987,0.11500000000,0,72150,72150
06079809411290000,1514988,0.12600000000,254745,75655,330400
06079809411310000,1514989,0.12600000000,215145,75655,290800
06079809411350000,1514991,0.12600000000,257745,75655,333400
06079809411370000,1514992,0.12600000000,214445,75655,290100
06079809411390000,1514993,0.11500000000,0,72150,72150
06079733402400000,1515535,29.88500000000,0,94569,94569
06111034301010000,594635,40.75500000000,440281,47997,488278
,0,0.00000000000,0,0,0
06080028103010000,1515844,21.68000000000,0,3624,3624
06080028403010000,1515845,13.52900000000,0,976,976
06080028301010000,1515847,40.15300000000,0,14874,14874
06080028402010000,1515846,145.52500000000,0,49904,49904
06090312401100000,1515856,23.62000000000,0,971,971
,0,0.00000000000,0,0,0
,0,0.00000000000,0,0,0
,0,0.00000000000,0,0,0
06080015402010000,1516367,3.82000000000,0,84537,84537
,0,0.00000000000,0,0,0
,0,0.00000000000,0,0,0
,0,0.00000000000,0,0,0
,0,0.00000000000,0,0,0
06079616401010000,609809,20.01000000000,0,1156,1156
06100932402010000,1516571,3.15800000000,294170,65036,359206
06033823410010000,628907,20.00000000000,0,801,801
06033823420010000,628811,20.00000000000,0,702,702
06033823430010000,628205,20.00000000000,0,559,559
06033823440010000,628206,20.00000000000,0,5065,5065
06033824310010000,627988,20.00000000000,0,3369,3369
06033824320010000,628242,20.00000000000,0,2465,2465
06033824330010000,627993,20.00000000000,0,7038,7038
06033919320010000,629429,30.51800000000,1947408,355928,2303336
06008524308070000,630691,0.29300000000,217795,43905,261700
06008634401010000,631497,115.31000000000,0,919,919
06008635101010000,631498,639.84000000000,0,5099,5099
06008636101010000,631499,604.05000000000,0,4814,4814
06008533301010000,631205,266.00000000000,0,56919,56919
06079714202106001,1485706,7.80200000000,573219,122893,696112
06033804411110000,629000,3.59000000000,0,628521,628521
06033802305150000,627874,2.62000000000,964840,389682,1354522
06033803431070000,628757,3.50000000000,0,627397,627397
06033802305170000,627875,2.62000000000,846530,389682,1236212
06033803441016500,636170,30.86000000000,0,1783,1783
06033802303050000,626737,4.20000000000,0,431742,431742
06033802303090000,627854,6.47000000000,828943,492126,1321069
06033802425050000,628077,3.01000000000,677194,399006,1076200
06033803302050000,628956,2.28000000000,0,604426,604426
06033801301120000,628719,2.85000000000,1513464,395036,1908500
06033803301150000,628954,2.00000000000,0,599072,599072
06008504316060000,630843,1.20900000000,0,56766,56766
06008504315020000,630924,0.59200000000,0,48010,48010
06008504315040000,630923,0.58800000000,0,47954,47954
06008504316080000,630603,1.15900000000,335844,56056,391900
06079828101080900,612725,78.15000000000,110319,15437,125756
06110822401700000,594103,21.50000000000,0,1242,1242
06110822401800000,594082,20.94000000000,727740,92895,820635
06110823301600000,594039,20.00000000000,436363,46998,483361
06110823301700000,594142,19.75000000000,0,200588,200588
06110823401600000,594148,20.04000000000,0,1158,1158
06042735405010000,626870,0.38000000000,0,188106,188106
06013209101010000,630311,640.00000000000,0,138125,138125
06013210101010000,630332,332.04000000000,0,2646,2646
06042736104080000,626429,0.27500000000,0,137260,137260
06042736104050000,626563,0.27500000000,540740,137260,678000
06042736104030000,626529,0.27500000000,0,137260,137260
06042736104040000,626245,0.27500000000,370140,137260,507400
06042736104090000,626318,0.27500000000,0,137260,137260
06008510114160000,630882,0.49000000000,0,46563,46563
06008510114200000,630746,0.49000000000,0,46563,46563
06008510114240000,630747,0.49000000000,323137,46563,369700
06008510121020000,630861,0.55000000000,0,47415,47415
06008509102047000,613294,18.82800000000,48389,725194,773583
06008510114320000,630942,0.48000000000,0,46421,46421
06008510114700000,630631,0.48000000000,0,46421,46421
06008510114090000,630980,0.46000000000,215363,46137,261500
06008510115240000,630620,0.50000000000,184995,46705,231700
06008524310060000,630678,0.24000000000,91,43153,43244
06008524306480000,631079,0.26500000000,91,43507,43598
06006234374010000,632583,1.01200000000,0,356627,356627
06006234371330000,632571,0.33100000000,483700,132656,616356
06006234371310000,632570,0.22000000000,0,96152,96152
